price,Total-Area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus
2.5656326552370854,1.1555217013528165,1.5047102008804722,1.435266325212022,1.3769519204993752,0.40525057036170026,-0.46488770329084356,-0.7338651280903932,-0.21906325237055913,1.4712666515828257,1.5162994718172922,1.8032844651871542,-1.4049949679500031
2.5656326552370854,1.9232934920526084,1.5047102008804722,4.447667405727626,2.529699688044935,0.40525057036170026,-0.46488770329084356,-0.7338651280903932,-0.21906325237055913,1.4712666515828257,2.6769500506662025,-0.5535261667720761,-1.4049949679500031
2.5656326552370854,2.421846602896629,0.07102653046114095,1.435266325212022,0.2242041529538152,0.40525057036170026,-0.46488770329084356,1.3601479337382152,-0.21906325237055913,-0.6784393138666114,1.5162994718172922,1.8032844651871542,-0.09157771660737571
2.5656326552370854,1.1954059502203382,1.5047102008804722,1.435266325212022,0.2242041529538152,0.40525057036170026,-0.46488770329084356,1.3601479337382152,-0.21906325237055913,1.4712666515828257,2.6769500506662025,1.8032844651871542,-1.4049949679500031
2.5656326552370854,1.1555217013528165,1.5047102008804722,-0.5730010617983812,0.2242041529538152,0.40525057036170026,2.147110217260803,1.3601479337382152,-0.21906325237055913,1.4712666515828257,1.5162994718172922,-0.5535261667720761,-1.4049949679500031
2.5656326552370854,1.1954059502203382,0.07102653046114095,3.443533712222425,-0.9285436145917447,0.40525057036170026,-0.46488770329084356,1.3601479337382152,-0.21906325237055913,1.4712666515828257,1.5162994718172922,1.8032844651871542,-0.09157771660737571
2.5656326552370854,1.7338433099318806,1.5047102008804722,3.443533712222425,2.529699688044935,0.40525057036170026,-0.46488770329084356,-0.7338651280903932,-0.21906325237055913,1.4712666515828257,1.5162994718172922,1.8032844651871542,-0.09157771660737571
2.5656326552370854,2.6910652827524,2.221552036090138,3.443533712222425,0.2242041529538152,0.40525057036170026,-0.46488770329084356,-0.7338651280903932,-0.21906325237055913,-0.6784393138666114,-0.8050016858805287,-0.5535261667720761,1.2218395347352515
2.5656326552370854,1.4945378167267507,1.5047102008804722,-0.5730010617983812,0.2242041529538152,0.40525057036170026,2.147110217260803,1.3601479337382152,-0.21906325237055913,1.4712666515828257,1.5162994718172922,1.8032844651871542,-1.4049949679500031
2.5656326552370854,0.32293800624330193,0.07102653046114095,1.435266325212022,2.529699688044935,0.40525057036170026,2.147110217260803,-0.7338651280903932,-0.21906325237055913,1.4712666515828257,0.35564889296838165,1.8032844651871542,1.2218395347352515
2.5656326552370854,2.6910652827524,0.07102653046114095,-0.5730010617983812,0.2242041529538152,0.40525057036170026,-0.46488770329084356,1.3601479337382152,-0.21906325237055913,1.4712666515828257,1.5162994718172922,1.8032844651871542,-1.4049949679500031
2.5656326552370854,0.44757628395430715,1.5047102008804722,3.443533712222425,0.2242041529538152,0.40525057036170026,2.147110217260803,1.3601479337382152,4.55651564930763,-0.6784393138666114,1.5162994718172922,-0.5535261667720761,-0.09157771660737571
2.5656326552370854,0.7217804949185185,1.5047102008804722,1.435266325212022,0.2242041529538152,0.40525057036170026,-0.46488770329084356,-0.7338651280903932,-0.21906325237055913,1.4712666515828257,0.35564889296838165,1.8032844651871542,-0.09157771660737571
2.5656326552370854,-0.7988064931557447,1.5047102008804722,1.435266325212022,0.2242041529538152,0.40525057036170026,-0.46488770329084356,-0.7338651280903932,4.55651564930763,-0.6784393138666114,1.5162994718172922,-0.5535261667720761,-1.4049949679500031
2.5656326552370854,1.3449718834735445,0.07102653046114095,1.435266325212022,0.2242041529538152,0.40525057036170026,-0.46488770329084356,-0.7338651280903932,-0.21906325237055913,-0.6784393138666114,-0.8050016858805287,1.8032844651871542,-0.09157771660737571
2.505468570767052,0.44757628395430715,1.5047102008804722,-0.5730010617983812,0.2242041529538152,0.40525057036170026,-0.46488770329084356,1.3601479337382152,-0.21906325237055913,-0.6784393138666114,1.5162994718172922,-0.5535261667720761,-0.09157771660737571
2.505468570767052,0.7467081504607196,1.5047102008804722,1.435266325212022,0.2242041529538152,0.40525057036170026,2.147110217260803,1.3601479337382152,-0.21906325237055913,1.4712666515828257,0.35564889296838165,1.8032844651871542,1.2218395347352515
