Survived,Pclass,Name,Gender,Age,SibSp,Parch,Ticket,Fare,Embarked
-0.7888292974421187,0.8269128165243713,-1.3094811305752974,0.7372810452296835,-0.5831045826910642,0.8097652358856646,-0.4734077245683898,0.918450469355118,-0.5021631365156053,0.585625232077963
1.266278609051822,-1.5652278312782746,-0.9908536744709224,-1.3548126213297054,0.7422683335786762,0.8097652358856646,-0.4734077245683898,1.2819045948221601,0.7864036178345383,-1.9412129363552817
1.266278609051822,0.8269128165243713,-0.357484462946372,-1.3548126213297054,-0.2517613536236291,-0.6021737566273045,-0.4734077245683898,1.6453587202892024,-0.48857985158126105,0.585625232077963
1.266278609051822,-1.5652278312782746,-0.6722262183665474,-1.3548126213297054,0.49376091177809983,0.8097652358856646,-0.4734077245683898,-1.4415119343623892,0.4204940697654092,0.585625232077963
-0.7888292974421187,0.8269128165243713,-1.670851294205869,0.7372810452296835,0.49376091177809983,-0.6021737566273045,-0.4734077245683898,0.6645304638918419,-0.48606442844527137,0.585625232077963
-0.7888292974421187,0.8269128165243713,0.42354137457776686,0.7372810452296835,-0.08608973908991159,-0.6021737566273045,-0.4734077245683898,-0.31629779250551876,-0.4778480503138746,-0.6777938521386594
-0.7888292974421187,-1.5652278312782746,0.2719990478939787,0.7372810452296835,2.0676412498484167,-0.6021737566273045,-0.4734077245683898,-1.2622742834471354,0.3955913807191113,0.585625232077963
-0.7888292974421187,0.8269128165243713,0.6955404224717455,0.7372810452296835,-2.1984028243948104,2.927673724655119,0.7671989889328905,0.2811610438786603,-0.22395733767514675,0.585625232077963
1.266278609051822,0.8269128165243713,-0.12822812257858995,-1.3548126213297054,-0.16892554635677037,-0.6021737566273045,2.007805702434171,0.027241038415384212,-0.42401799520369554,0.585625232077963
1.266278609051822,-0.3691575073769516,0.5090267896301601,-1.3548126213297054,-1.2457910408259345,0.8097652358856646,-0.4734077245683898,-1.0282695725299988,-0.04293139010125909,-1.9412129363552817
1.266278609051822,0.8269128165243713,1.0957675929443143,-1.3548126213297054,-2.074149113494522,0.8097652358856646,0.7671989889328905,1.3814810675528566,-0.3119971474347855,0.585625232077963
1.266278609051822,-1.5652278312782746,-1.3599952394698935,-1.3548126213297054,2.109059153481846,-0.6021737566273045,-0.4734077245683898,-1.4962789943642723,-0.11378180431879875,0.585625232077963
-0.7888292974421187,0.8269128165243713,1.1035389943127136,0.7372810452296835,-0.7487761972247818,-0.6021737566273045,-0.4734077245683898,0.9781963529935358,-0.48606442844527137,0.585625232077963
-0.7888292974421187,0.8269128165243713,-1.6203371853112731,0.7372810452296835,0.825104140845535,0.8097652358856646,5.729625842938013,-0.027526021586498868,-0.01869880977838891,0.585625232077963
-0.7888292974421187,0.8269128165243713,1.5348517702588798,-1.3548126213297054,-1.2457910408259345,-0.6021737566273045,-0.4734077245683898,0.37077986933628715,-0.4900045872454856,0.585625232077963
1.266278609051822,-0.3691575073769516,-0.33417025884117385,-1.3548126213297054,2.109059153481846,-0.6021737566273045,-0.4734077245683898,-0.9237142761627675,-0.32608351699632776,0.585625232077963
-0.7888292974421187,0.8269128165243713,0.9209110621553279,0.7372810452296835,-2.1984028243948104,2.927673724655119,0.7671989889328905,0.7043610529841204,-0.061964087717411374,-0.6777938521386594
1.266278609051822,-0.3691575073769516,1.6397656887322716,0.7372810452296835,-0.08608973908991159,-0.6021737566273045,-0.4734077245683898,-0.933671923435837,-0.38645367226008004,0.585625232077963
-0.7888292974421187,0.8269128165243713,1.53096606957468,-1.3548126213297054,0.16241768271066476,0.8097652358856646,-0.4734077245683898,-0.18684837795561327,-0.28583674682049287,0.585625232077963
1.266278609051822,0.8269128165243713,0.2603419458413796,-1.3548126213297054,-0.08608973908991159,-0.6021737566273045,-0.4734077245683898,-0.7693707434301879,-0.5026662211428032,-1.9412129363552817
-0.7888292974421187,-0.3691575073769516,-0.6683405176823477,0.7372810452296835,0.49376091177809983,-0.6021737566273045,-0.4734077245683898,-0.993417807074255,-0.12484966611715337,0.585625232077963
1.266278609051822,-0.3691575073769516,-1.4182807497328889,0.7372810452296835,0.4109251045112411,-0.6021737566273045,-0.4734077245683898,-0.9286930997993023,-0.38645367226008004,0.585625232077963
1.266278609051822,0.8269128165243713,0.3030846533675763,-1.3548126213297054,-1.1629552335590756,-0.6021737566273045,-0.4734077245683898,-0.3013613215959143,-0.48648299485510005,-0.6777938521386594
1.266278609051822,-1.5652278312782746,1.2434242189439026,0.7372810452296835,-0.08608973908991159,-0.6021737566273045,-0.4734077245683898,-1.476363699818133,0.06632249221806229,0.585625232077963
-0.7888292974421187,0.8269128165243713,0.7033118238401449,-1.3548126213297054,-1.742805884427087,2.927673724655119,0.7671989889328905,0.2811610438786603,-0.22395733767514675,0.585625232077963
1.266278609051822,0.8269128165243713,-1.5581659743640779,-1.3548126213297054,0.7422683335786762,0.8097652358856646,5.729625842938013,-0.04744131613263817,-0.016434928955998185,0.585625232077963
-0.7888292974421187,0.8269128165243713,-0.7965686402609377,0.7372810452296835,-0.08608973908991159,-0.6021737566273045,-0.4734077245683898,-0.7942648616128619,-0.5026662211428032,-1.9412129363552817
-0.7888292974421187,-1.5652278312782746,-0.7188546265769437,0.7372810452296835,-0.8316120044916406,2.927673724655119,2.007805702434171,-1.2124860470817873,4.644392599719279,0.585625232077963
1.266278609051822,0.8269128165243713,0.6217121094719513,-1.3548126213297054,-0.08608973908991159,-0.6021737566273045,-0.4734077245683898,-0.27646720341324016,-0.4895015026182876,-0.6777938521386594
-0.7888292974421187,0.8269128165243713,1.429937851785488,0.7372810452296835,-0.08608973908991159,-0.6021737566273045,-0.4734077245683898,0.11685986387301107,-0.4891674544258282,0.585625232077963
-0.7888292974421187,-1.5652278312782746,1.4882233620484835,0.7372810452296835,0.9079399481123938,-0.6021737566273045,-0.4734077245683898,1.29186224209523,-0.09022134505786503,-1.9412129363552817
1.266278609051822,-1.5652278312782746,1.2861669264700992,-1.3548126213297054,-0.08608973908991159,0.8097652358856646,-0.4734077245683898,1.232116358456812,2.300436803386727,-1.9412129363552817
1.266278609051822,0.8269128165243713,-0.6061693067351526,-1.3548126213297054,-0.08608973908991159,-0.6021737566273045,-0.4734077245683898,-0.251573085230566,-0.49210144397164657,-0.6777938521386594
-0.7888292974421187,-0.3691575073769516,1.597022981206075,0.7372810452296835,2.109059153481846,-0.6021737566273045,-0.4734077245683898,1.0478998839050233,-0.43676213497987365,0.585625232077963
-0.7888292974421187,-1.5652278312782746,0.3497130615779726,0.7372810452296835,-0.08608973908991159,0.8097652358856646,-0.4734077245683898,1.3018198893682995,1.0054969729792393,-1.9412129363552817
